,Account,Tweet_text,timestamp,compound,positive,negative,neutral
730,nytimes,"In Denmark, Harsh New Laws for Immigrant ‘Ghettos’ https://t.co/LFccEAv9NV",2018-07-02 03:38:32,-0.4404,0.0,0.266,0.734
731,nytimes,Angela Merkel Seemed to Get a Reprieve Over Migrants. It Didn’t Last. https://t.co/2HHNkLxkAR,2018-07-02 03:29:06,0.0,0.0,0.0,1.0
732,nytimes,"Meet the 26-year-old who writes @MTA alerts that tell subway riders of delays, and why they're happening https://t.co/ataCAGTUwB",2018-07-02 03:13:09,0.0,0.0,0.0,1.0
733,nytimes,"Sven, the reindeer from ""Frozen,"" almost didn’t make it to Broadway. Here’s how a puppeteer brought him to life. https://t.co/FdpEEF3tjw",2018-07-02 02:55:20,0.0,0.0,0.0,1.0
734,nytimes,"The creators of an anonymous Instagram account called Diet Madison Avenue, which solicited reports of sexual miscon… https://t.co/AgMwmjAwcF",2018-07-02 02:40:45,0.0,0.0,0.0,1.0
735,nytimes,"A neighbor called the police on a 12-year-old boy mowing grass. “If they would have been four white children, the p… https://t.co/zKgyPJoGra",2018-07-02 02:25:31,0.0,0.0,0.0,1.0
736,nytimes,Leftist Wins Mexico Presidency in Landslide With Mandate to Reshape Nation https://t.co/oFaNWHTZHP,2018-07-02 02:08:46,0.5719,0.252,0.0,0.748
737,nytimes,"Keeping cool indoors? Here are the best movies and TV shows coming to Netflix, Amazon, Hulu and HBO in July. https://t.co/HxoQVsRJMc",2018-07-02 02:01:39,0.802,0.313,0.0,0.687
738,nytimes,"Breaking News: Andrés Manuel López Obrador, Mexico’s leftist presidential candidate, was handed a resounding victor… https://t.co/LwLjjdXOPN",2018-07-02 01:52:45,0.0,0.0,0.0,1.0
739,nytimes,A South Carolina woman has been nicknamed Pool Patrol Paula after a widely shared video showed her accosting a blac… https://t.co/RW5BDuIJxl,2018-07-02 01:43:33,0.34,0.124,0.0,0.876
740,nytimes,Man Faces Arson Charge in Connection With Colorado Wildfire https://t.co/a0EeYt2GkA,2018-07-02 01:26:49,0.0,0.0,0.0,1.0
741,nytimes,"Did the earliest mammals retain their testicles, like elephants, or did they let their family jewels drop? https://t.co/WN4s8EFI9w",2018-07-02 01:24:18,0.5267,0.243,0.093,0.664
742,nytimes,"Adrian Piper hasn’t set foot in the U.S. since 2006. In 2012, she “retired from being black.” https://t.co/faJwUuTbWw",2018-07-02 01:08:11,0.0,0.0,0.0,1.0
743,nytimes,LeBron James Heading West in Deal With Lakers https://t.co/30Po9MOsHX,2018-07-02 00:50:49,0.0,0.0,0.0,1.0
744,nytimes,"As Bolton Says North Korea Could Disarm in a Year, Reality Lags Promises https://t.co/SBaSLruGSE",2018-07-02 00:35:47,0.0258,0.161,0.155,0.683
745,nytimes,"Scott Rogowsky hasn’t had a real vacation since last July. And even on Sundays, he can’t let down his ""HQties."" https://t.co/M0YNXSMwHl",2018-07-02 00:28:35,0.0,0.0,0.0,1.0
746,nytimes,Immigrant families are being charged thousands of dollars in airfare to get children out of federally contracted mi… https://t.co/bLARuUROQn,2018-07-02 00:08:47,-0.2023,0.0,0.091,0.909
747,nytimes,"San Francisco offers a case study of how high housing costs alter the economics of everything else, including resta… https://t.co/bPbxuxil1M",2018-07-01 23:52:21,0.0,0.0,0.0,1.0
748,nytimes,"In more than 20 of the most competitive House races of 2018, the share of Democrats voting in primaries notably inc… https://t.co/Y7kFqS4WdP",2018-07-01 23:35:20,0.4927,0.173,0.0,0.827
749,nytimes,Most of the victims of the suicide bombing in Jalalabad — including 17 of those killed — were from the minority Sik… https://t.co/W4WgW3kcnr,2018-07-01 23:18:42,-0.9112,0.0,0.391,0.609
750,nytimes,"""France loves Simone Veil,"" President Macron said in tribute to the Holocaust survivor and women's rights champion… https://t.co/nTp9gNiST6",2018-07-01 23:00:06,0.7351,0.279,0.0,0.721
751,nytimes,What is costs to be smuggled across the U.S. border https://t.co/OQlNxi8DB6 https://t.co/VcvM59UwTF,2018-07-01 22:45:37,-0.3612,0.0,0.185,0.815
752,nytimes,"Meet the 26-year-old who writes @MTA alerts that tell subway riders of delays, and why they're happening https://t.co/BR6IgZet9S",2018-07-01 22:30:07,0.0,0.0,0.0,1.0
753,nytimes,"The creators of an anonymous Instagram account called Diet Madison Avenue, which solicited reports of sexual miscon… https://t.co/9V7BFnycXC",2018-07-01 22:15:07,0.0,0.0,0.0,1.0
754,nytimes,High schools across the country have pushed back this year against student journalists who have reported on sensiti… https://t.co/LXkZ5zyM9Q,2018-07-01 22:07:07,0.0,0.0,0.0,1.0
755,nytimes,"11 members of a family were found dead at their home near New Delhi, most of them hanged from the ceiling, blindfol… https://t.co/Ikz1PrOP1D",2018-07-01 22:07:01,-0.6486,0.0,0.17,0.83
756,nytimes,The Summer of Josh Brolin swelters on https://t.co/LM7h6Pzr7n,2018-07-01 22:06:55,0.0,0.0,0.0,1.0
757,nytimes,"In Opinion

Op-Ed contributor Avi Klein writes, ""Shame is the emotional weapon that allows patriarchal behaviors to… https://t.co/KJ50k4r3hb",2018-07-01 22:06:39,-0.5719,0.073,0.242,0.685
758,nytimes,"A grateful nation honors a great woman: The remains of Simone Veil, Holocaust survivor and women's rights champion,… https://t.co/u5nfezapvY",2018-07-01 21:24:10,0.9169,0.498,0.0,0.502
759,nytimes,"Donald Ritchie, one of the world’s top ultrarunners, set more than a dozen records traversing distances better suit… https://t.co/bXaTKHFzQH",2018-07-01 21:00:05,0.5719,0.227,0.0,0.773
760,nytimes,"Liliane Montevecchi, a French-born actress, singer and dancer, won a Tony Award for her showstopping role as the pr… https://t.co/eiYrXXcaXB",2018-07-01 20:53:37,0.802,0.31,0.0,0.69
761,nytimes,"Croatia beat Denmark in the World Cup. Next they’ll face Russia, which defeated Spain on penalty kicks in a stunnin… https://t.co/kXOb1GVpcZ",2018-07-01 20:47:49,-0.7269,0.0,0.253,0.747
762,nytimes,"At The Mount Sinai Hospital, therapists are working on normalizing life for young patients. Their creative treatmen… https://t.co/ksgNvamcwP",2018-07-01 20:45:07,0.4404,0.146,0.0,0.854
763,nytimes,"Here comes the lottery of penalties. We’ll give you all the action, kick by kick. https://t.co/cpdn7wUDya",2018-07-01 20:36:31,0.0,0.0,0.0,1.0
764,nytimes,Immigrant families are being charged thousands of dollars in airfare to get children out of federally contracted mi… https://t.co/BfaEQWbBdh,2018-07-01 20:30:09,-0.2023,0.0,0.091,0.909
765,nytimes,"Here are the week’s top stories, and a look ahead https://t.co/GZBfnFOxdW",2018-07-01 20:15:05,0.2023,0.167,0.0,0.833
766,nytimes,"“You get rid of ICE, you’re going to have a country that you’re going to be afraid to walk out of your house,” Pres… https://t.co/5uUvK0E6Iz",2018-07-01 20:07:04,0.0,0.0,0.0,1.0
767,nytimes,Here are some ideas for what to cook this week https://t.co/IaAXTQXAec,2018-07-01 20:00:17,0.0,0.0,0.0,1.0
768,nytimes,"The travel ban covering people from 7 countries, upheld by the Supreme Court, includes provisions for exceptions. B… https://t.co/xHm0x8GoEE",2018-07-01 19:45:05,0.0,0.155,0.155,0.69
769,nytimes,A South Carolina woman has been nicknamed Pool Patrol Paula after a widely shared video showed her accosting a blac… https://t.co/00GDZrj3jM,2018-07-01 19:30:16,0.34,0.124,0.0,0.876
770,nytimes,FEMA's temporary sheltering assistance program was scheduled to end Saturday night. For Puerto Rican families livin… https://t.co/BoSM4Yhfw8,2018-07-01 19:15:07,0.0,0.0,0.0,1.0
771,nytimes,"“I’m not 20. I don’t want to be 20, but I’m really freaking cool. That’s what I think about when I’m posting a phot… https://t.co/dttTdmf1HM",2018-07-01 19:00:09,-0.2223,0.122,0.19,0.688
772,nytimes,Thousands turned out Saturday to criticize the separation and detention of migrant families who crossed the border… https://t.co/iAlJLR9TrQ,2018-07-01 18:45:05,-0.6249,0.0,0.242,0.758
773,nytimes,These photos from the World Cup group stage are missing one important element – the ball. See if you can guess wher… https://t.co/XYw0FsCb2j,2018-07-01 18:30:06,-0.1027,0.075,0.092,0.833
774,nytimes,Denmark and Croatia are tied 1-1 early in the first half https://t.co/Gm4vrsM9xN,2018-07-01 18:19:15,0.0,0.0,0.0,1.0
775,nytimes,"Keeping cool indoors? Here are the best movies and TV shows coming to Netflix, Amazon, Hulu and HBO in July. https://t.co/EALJnBYEy1",2018-07-01 18:15:04,0.802,0.313,0.0,0.687
776,nytimes,5 people died and more than 200 were sickened in an outbreak of E. coli connected to romaine lettuce that started i… https://t.co/3weUXf8jOv,2018-07-01 18:00:06,-0.7964,0.0,0.262,0.738
777,nytimes,"4 leaders in 5 years? In a challenging time for performing-arts organizations, Lincoln Center has been challenged b… https://t.co/jRLRI8T4tf",2018-07-01 17:45:07,0.0516,0.094,0.082,0.824
778,nytimes,Dozens of candidates assassinated. Scores more intimidated into dropping their bids for elected office. Politicians… https://t.co/X8BPTjowhW,2018-07-01 17:30:02,-0.4927,0.0,0.176,0.824
779,nytimes,"Senator Susan Collins, a moderate Maine Republican whose vote could prove decisive in filling the Supreme Court’s v… https://t.co/pW0oqKz25S",2018-07-01 17:15:08,0.6705,0.256,0.0,0.744
780,nytimes,"Musicians who support the Boycott, Divestment and Sanctions movement to protest Israel are running into difficultie… https://t.co/LampIvpgn2",2018-07-01 17:00:04,-0.1531,0.129,0.205,0.667
781,nytimes,"Russia was considered one of the weakest teams in the tournament, and Spain one of the favorites https://t.co/4SBUOszYKg",2018-07-01 16:46:37,-0.128,0.127,0.149,0.724
782,nytimes,"When Humphrey Bogart and Ingrid Bergman kissed there in ""Casablanca,"" Rick's Cafe was not real. It is now. https://t.co/mTACoTwbmO",2018-07-01 16:45:07,0.3818,0.126,0.0,0.874
783,nytimes,Russia defeated Spain in penalty kicks to advance to the quarterfinals of the 2018 World Cup https://t.co/cQ9XmYGkgv,2018-07-01 16:44:36,-0.7269,0.0,0.289,0.711
784,nytimes,This World Cup knockout matchup between Spain and Russia — tied 1-1 — has gone to penalty kicks https://t.co/XnglP72NVv,2018-07-01 16:38:19,-0.4588,0.0,0.158,0.842
785,nytimes,"They stood up and said #MeToo. But what happened after these women and men shared their long-secret stories? 

Here… https://t.co/EDhmiHNq9J",2018-07-01 16:30:03,0.34,0.112,0.0,0.888
786,nytimes,"In 2011, Fox News gave Donald Trump a perch. Now as president, it’s his bullhorn, his safe haven and a talent pool… https://t.co/Nfv4BTaXvC",2018-07-01 16:15:06,0.6908,0.231,0.0,0.769
787,nytimes,"Of the 9 injured in the mass stabbing, 6 were children https://t.co/QNoLxPF704",2018-07-01 16:00:14,-0.4019,0.0,0.231,0.769
788,nytimes,"Extra time. Spain has struggled to find an attack and are tied with Russia, 1-1, in this World Cup knockout match https://t.co/xliPkgQDgU",2018-07-01 15:55:37,-0.6705,0.0,0.216,0.784
789,nytimes,Thousands of Hong Kong residents marched to observe the 21st anniversary of the territory’s return to China from Br… https://t.co/2ngSPQ3YmS,2018-07-01 15:45:10,0.0,0.0,0.0,1.0
790,nytimes,The death toll on was particularly high even in a country where deadly crashes are all too common https://t.co/3mpMP5qdzB,2018-07-01 15:30:11,-0.5994,0.0,0.187,0.813
791,nytimes,President Trump said he “watched ICE liberate towns from the grasp of MS-13.” Here’s a fact-check. https://t.co/CGITaCnpdx,2018-07-01 15:15:06,0.0,0.0,0.0,1.0
792,nytimes,Mexico's 4 presidential contenders have all offered themselves as the solution to the country’s myriad problems https://t.co/etA11q2Mgt,2018-07-01 15:00:12,-0.1027,0.121,0.142,0.737
793,nytimes,"Russia tied the game with Spain, 1-1, on a penalty kick by Artem Dzyuba https://t.co/zngvmWqQMw",2018-07-01 14:45:17,-0.4588,0.0,0.188,0.812
794,nytimes,"In Opinion

Op-Ed contributor Cleuci de Oliveira writes, ""Neymar’s words revealed the tricky, often contradictory w… https://t.co/4iOxWjm86k",2018-07-01 14:30:08,-0.4588,0.0,0.211,0.789
795,nytimes,A record number of women won Nevada’s primaries in June. And there is now a possibility for the Legislature to have… https://t.co/kGhl03Sb8u,2018-07-01 14:20:07,0.6124,0.217,0.0,0.783
796,nytimes,"A neighbor called the police on a 12-year-old boy mowing grass. “If they would have been four white children, the p… https://t.co/EsCFu5V4Fw",2018-07-01 14:10:02,0.0,0.0,0.0,1.0
797,nytimes,California banning soda taxes? A new strategy by the soda industry is stunning some lawmakers. https://t.co/OvtLWZMxFK,2018-07-01 14:10:00,0.3818,0.157,0.0,0.843
798,nytimes,11 Family Members Are Found Dead Near New Delhi https://t.co/UJ7WxoSCBb,2018-07-01 13:51:01,-0.6486,0.0,0.323,0.677
799,nytimes,Canada’s reckoning with its treatment of Indigenous peoples has been ongoing. Hockey plays a role in celebrating th… https://t.co/hpoANkSVP8,2018-07-01 13:49:39,0.6908,0.263,0.0,0.737
800,BBC,A golden retriever named Todd has been labelled a 'hero' after he was bitten by rattlesnake while protecting his ow… https://t.co/jwSa2knHKj,2018-07-02 19:01:05,0.0,0.0,0.0,1.0
801,BBC,"This woman is cutting out the middle man and working directly with Indian farmers.

(via @BBCThree) https://t.co/faRaW27jTp",2018-07-02 18:01:05,-0.128,0.0,0.086,0.914
802,BBC,"12 boys and their football coach have been found alive after nine days missing in caves in Thailand, the regional g… https://t.co/435VAvqUN9",2018-07-02 16:13:24,0.1027,0.105,0.089,0.806
803,BBC,😂✋ This game of tag started five years ago - and it's fair to say it's got a bit out of hand. https://t.co/ytG4D9pWXi,2018-07-02 16:04:06,0.6705,0.224,0.0,0.776
804,BBC,"RT @BBCTwo: In the strange, brooding landscape of the Australian bush, something unthinkable is about to happen… #PicnicAtHangingRock https…",2018-07-02 16:01:04,-0.1779,0.055,0.09,0.854
805,BBC,"RT @bbcthree: ""She was nasty. She took control of me.""

Jodie survived anorexia. Now, she's helping others do the same. https://t.co/pfWwo8…",2018-07-02 15:51:11,0.2263,0.203,0.133,0.664
806,BBC,RT @BBCNewsround: Want the NHS summed up in 70 seconds? Of course you do. #NHS70 https://t.co/zTkgHb491U https://t.co/nZQM53GPZv,2018-07-02 15:50:40,0.0772,0.075,0.0,0.925
807,BBC,RT @BBCBreaking: All 12 boys and their football coach found alive after nine days missing in Thailand caves - regional governor https://t.c…,2018-07-02 15:44:43,0.1027,0.109,0.092,0.798
808,BBC,😍 This tiny little sun bear is the first ever to be born in the UK! https://t.co/OaFQ45IbDY,2018-07-02 13:04:05,0.5093,0.148,0.0,0.852
809,BBC,What's the point of humiliation? https://t.co/8VGBENJzZ0,2018-07-02 12:04:02,-0.5719,0.0,0.425,0.575
810,BBC,"🚀🤖 'Cimon', an experimental floating robot with an animated cartoon face has been sent to the International Space S… https://t.co/4N4oByDru8",2018-07-02 11:01:07,0.0,0.0,0.0,1.0
811,BBC,Sue Barker introduces live coverage from the opening day of the 2018 Wimbledon Championships from the All England C… https://t.co/oQrpyhhL0d,2018-07-02 09:31:06,0.4939,0.144,0.0,0.856
812,BBC,10-year-old Kareem's artworks are absolutely incredible. https://t.co/Ip4X0w1dpc,2018-07-02 08:03:02,0.0,0.0,0.0,1.0
813,BBC,An experiment using a vending machine specifically designed for crows has revealed something about how intelligence… https://t.co/ND20eqlIZ3,2018-07-02 07:27:05,0.0,0.0,0.0,1.0
814,BBC,🏃🏻‍♂️ This Scottish teenager has mind-blowing #parkour skills. https://t.co/SlvAKocTJ2,2018-07-02 07:03:02,0.0,0.0,0.0,1.0
815,BBC,"RT @BBC6Music: 👏 What was the best gig you saw in June?

🎟 What exciting things have you got coming up in July?",2018-07-01 20:43:50,0.8299,0.252,0.0,0.748
816,BBC,"RT @bbc5live: “We said jokingly, ‘is it a shark?!’” 😲🦈

A great white shark has been spotted in Spanish waters for the first time in over 4…",2018-07-01 19:36:52,0.6588,0.155,0.0,0.845
817,BBC,"Get unprecedented access to the hidden world of elite gymnasts in Russia. 🤸‍♀️

Storyville: Olympic Dreams of Russi… https://t.co/2ZhaGsysoa",2018-07-01 19:27:02,0.4019,0.124,0.0,0.876
818,BBC,"✈️🌍 @RomeshRanga travels way beyond his comfort zone to some of the most beautiful, but dangerous, places on earth.… https://t.co/ud4Vni3WW2",2018-07-01 19:02:03,-0.2957,0.168,0.176,0.657
819,BBC,"Why were these photos of the Great Depression censored using a hole punch?
https://t.co/LijCpCURdC",2018-07-01 18:00:19,-0.0516,0.211,0.273,0.515
820,BBC,"RT @BBCSport: Two-time champion Andy Murray has withdrawn from #Wimbledon on the eve of the tournament.

More: https://t.co/Ngi3D5UZQF http…",2018-07-01 17:58:17,0.5994,0.178,0.0,0.822
821,BBC,Experienced sailor Emily Penn has set out with an all-female crew to investigate the world's largest accumulation o… https://t.co/WQ0W3RPHRk,2018-07-01 17:07:02,0.0,0.0,0.0,1.0
822,BBC,"RT @BBCMOTD: Bring on penalties!

#ESPRUS #WorldCup https://t.co/feSCpfSUWI",2018-07-01 16:32:14,0.0,0.0,0.0,1.0
823,BBC,"😐 This is what happens when you hire an arts and crafts teacher to freshen up a 16th-Century wooden sculpture.
👉… https://t.co/S6gXo5Yfgv",2018-07-01 16:06:03,0.0,0.0,0.0,1.0
824,BBC,When Natasha was 14 she had nowhere to call home. https://t.co/O5w2JzIWFh,2018-07-01 15:07:02,0.0,0.0,0.0,1.0
825,BBC,RT @BBCTwo: Happy #CanadaDay to the hilarious @kathbum! Here are all your very best bits from #LiveAtTheApollo! ❤️🇨🇦 https://t.co/VHpkGeR2ia,2018-07-01 14:19:37,0.9096,0.418,0.0,0.582
826,BBC,"RT @BBCScotland: The remarkable Viking discovery on the Isle of Skye.

See more from Scotland from the Sky https://t.co/FRtwE5IzGA https://…",2018-07-01 13:32:20,0.5574,0.159,0.0,0.841
827,BBC,RT @bbcthree: Georgina organises parties to help combat loneliness. She's 96 years old. https://t.co/VGZ1LB6FoW,2018-07-01 13:08:41,0.0516,0.262,0.252,0.485
828,BBC,❤️ What a lovely thing to do for someone. https://t.co/goE9GEi8k0,2018-07-01 13:04:05,0.5859,0.297,0.0,0.703
829,BBC,"RT @bbcstories: The incredible 23-year-old @SherrieSilver, who choreographed Childish Gambino's (@donaldglover’s) #ThisIsAmerica video, say…",2018-07-01 11:53:09,-0.296,0.0,0.145,0.855
830,BBC,"RT @bbcarts: David Attenborough on the artistic abilities of animals, including the great reed warbler, peacock jumping spider and Japanese…",2018-07-01 11:52:12,0.7269,0.253,0.0,0.747
831,BBC,Got a sour taste in your mouth? https://t.co/sFxRSJzwaN,2018-07-01 11:04:03,0.0,0.0,0.0,1.0
832,BBC,"☄️🔭 71 years after her death, the UK's forgotten astronomer Annie Maunder is finally getting some recognition. https://t.co/fjWUaZC4zQ",2018-07-01 10:08:02,-0.7003,0.0,0.266,0.734
833,BBC,🇬🇧 Life on Great Britain's outer islands is not always easy - but that hasn't stopped people making them their home… https://t.co/5654v897yH,2018-07-01 09:03:08,0.5784,0.247,0.065,0.688
834,BBC,"How did we get here; to a world full of plastic?

#PlasticsAction https://t.co/LwY3W2RC61",2018-07-01 08:07:00,0.0,0.0,0.0,1.0
835,BBC,"Half of all people who drown never intended to be in the water.

Knowing how to stay afloat could save your life 👇 https://t.co/94IezeCREn",2018-07-01 07:04:01,-0.128,0.1,0.116,0.784
836,BBC,"RT @5liveSport: FT:

#URU 2 - 1 #POR

Portugal, the reigning European champions, are out of the #WorldCup!

Uruguay will face #FRA in the q…",2018-06-30 19:56:38,0.5707,0.15,0.0,0.85
837,BBC,RT @bbcthree: Would you criticise a stranger like you criticise yourself? https://t.co/VXiSiSZQ8n,2018-06-30 19:50:50,-0.5106,0.153,0.356,0.491
838,BBC,"With plastic protests around the country and a proposed ban on cotton buds, is plastic becoming the ‘new fur’?
👉… https://t.co/i5U2OGUYET",2018-06-30 19:27:05,-0.6705,0.0,0.234,0.766
839,BBC,RT @BBCWorld: Unesco announces new heritage sites around the world https://t.co/8UoJausebb,2018-06-30 18:28:48,0.0,0.0,0.0,1.0
840,BBC,"😨👀 This AI software uses wireless signals to watch you... even through walls.
(via @BBCClick) https://t.co/T7ne9ZYpX0",2018-06-30 18:12:00,0.0,0.0,0.0,1.0
841,BBC,"💪👕 Doing laundry on Fair Isle is not for the faint-hearted!
(via @BBCScotland) https://t.co/EAgT1mt6Ak",2018-06-30 17:04:00,0.3802,0.166,0.0,0.834
842,BBC,🎧✊ DJ Switch has big plans for the future. https://t.co/b5CY3vEX7Q,2018-06-30 16:04:06,0.0,0.0,0.0,1.0
843,BBC,"RT @5liveSport: What a stat 🔥⚽️

Mbappe is the first teenager to score at least twice in a #WorldCup match since Pele 🤩👏

#FRA 4-2 #ARG

Li…",2018-06-30 16:03:09,0.0,0.0,0.0,1.0
844,BBC,"💄 Does your lipstick threaten the future of one of our closest living relatives?
👉 https://t.co/ldRFuFMJ23 https://t.co/pFccqj1CXS",2018-06-30 15:07:03,-0.3818,0.0,0.12,0.88
845,BBC,"RT @Wimbledon: ""It was one of the most emotional matches I played in my career. That final had a big impact on my tennis and personal life""…",2018-06-30 13:40:13,0.5509,0.165,0.0,0.835
846,BBC,"🦀😲 The 'dresser crab' decorates itself with seaweed, sponges and pearls to ward off predators!
#QI https://t.co/l4ziAmbx92",2018-06-30 12:58:04,0.0,0.0,0.0,1.0
847,BBC,RT @bbcideas: Another unsung heroine you need to know. The life of Mary Anning - told using sand and pebbles from the beach where she worke…,2018-06-30 12:13:52,0.5719,0.134,0.0,0.866
848,BBC,"RT @BBCBreakfast: 🐻 The first Sun Bear to ever born in the UK! 😍
How amazing is this little miracle bear? https://t.co/wyRRiXO7eX",2018-06-30 12:13:40,0.891,0.315,0.0,0.685
849,BBC,🌲🌳 Where exactly did Iceland's trees go? https://t.co/Trrrl2KTg2,2018-06-30 12:07:04,0.0,0.0,0.0,1.0
850,BBC,😂 A colour guide for your next spray tan… https://t.co/MuUMV7qJDH,2018-06-30 11:05:01,0.4404,0.228,0.114,0.659
851,BBC,"🚄😽🎀 All aboard Japan's new #HelloKitty themed bullet train!
👉 https://t.co/8wiL4MDt0W https://t.co/qTplQ9GNdw",2018-06-30 10:02:04,0.1007,0.09,0.0,0.91
852,BBC,"RT @BBCWalesNews: ❤️️ Nothing was going to stop World War Two pilot Ian Kerr-Bonner from saying a final goodbye to his oldest friend

#Arme…",2018-06-30 09:23:10,-0.4404,0.109,0.208,0.683
853,BBC,🌳 How trees secretly talk to each other.  https://t.co/IuLAvWPwKj,2018-06-30 09:05:03,0.0,0.0,0.0,1.0
854,BBC,"RT @bbc5live: It’s World Asteroid Day🚀

Abigail Harrison, astrobiologist and aspiring astronaut answered all of @chriswarburton_  and 8 yea…",2018-06-30 08:19:13,0.0,0.0,0.0,1.0
855,BBC,🤖😷 Claims that a chatbot can diagnose medical conditions as accurately as a GP have sparked a row between the softw… https://t.co/USXmTRpcyy,2018-06-30 08:04:06,0.0,0.0,0.0,1.0
856,BBC,"A heartbreaking look at how our discarded plastics are killing wildlife.
#PlasticsAction https://t.co/R3lZNSDtMa",2018-06-30 07:02:00,-0.8689,0.0,0.521,0.479
857,BBC,😂 Dropping MAJOR hints that you want a lift… https://t.co/BC9bJWyOky,2018-06-29 18:01:04,0.4939,0.3,0.112,0.588
858,BBC,"🏇💨 Leaving work on a Friday like...
#FridayFeeling https://t.co/3sGXNH5eqM",2018-06-29 15:18:58,0.0,0.0,0.0,1.0
859,BBC,"RT @bbcthree: Terrifying ✅
Awkward  ✅
Disappointing  ✅

Turns out @rachelparris' Tinder experience was exactly like everyone else's https:/…",2018-06-29 15:05:41,-0.7184,0.071,0.243,0.686
860,BBC,"😭♥️ A cleaner at @BristolUni has been gifted £1,500 after students crowdfunded the money to send him to Jamaica.
👉… https://t.co/RDpCFhIj9j",2018-06-29 13:01:05,0.1779,0.082,0.0,0.918
861,BBC,RT @bbcarts: Meet the six new musicians from around the globe who have been selected to join @BBCRadio3's prestigious New Generation Artist…,2018-06-29 12:51:35,0.296,0.095,0.0,0.905
862,BBC,"🤔 How many mysterious body parts can you identify from these hyper zoomed in photos?
#JuniorDoctors https://t.co/miuPM0KycI",2018-06-29 12:00:19,0.0,0.0,0.0,1.0
863,BBC,"⚡️ How it feels to be hit by lightning + other one in a million chances.
👉 https://t.co/KXzFEzk1rI https://t.co/ZTWl0ZOE0m",2018-06-29 11:03:07,0.2023,0.087,0.0,0.913
864,BBC,RT @bbcthree: Endometriosis feels like being punched in the vagina with sharp knives. #HearHer https://t.co/pOuZyJObic,2018-06-29 09:56:50,0.3612,0.152,0.0,0.848
865,BBC,♻️💵🇬🇭 Turning plastic trash into cash in Ghana. https://t.co/v3CTho7nnD,2018-06-29 08:00:12,0.0,0.0,0.0,1.0
866,BBC,"New research shows that our views, even on politics, are changing all the time... just not for the reasons you’d ex… https://t.co/iMz9pEItxv",2018-06-29 07:29:06,0.0,0.0,0.0,1.0
867,BBC,🐛😂 Have you ever tried worm charming? https://t.co/S8BPzCmE8N,2018-06-29 07:00:12,0.5859,0.352,0.0,0.648
868,BBC,Tesla chief executive Elon Musk has been accused of using an image of a farting unicorn for his business without pe… https://t.co/kbq6rFYcrM,2018-06-28 19:05:04,-0.296,0.0,0.099,0.901
869,BBC,Can changing your body change your life? https://t.co/be3u67fFFS,2018-06-28 18:02:05,0.0,0.0,0.0,1.0
870,BBC,RT @bbcthree: Housemates who never take the bins out? A girlfriend who keeps forgetting your name? Let Uncle @RomeshRanga help https://t.co…,2018-06-28 16:13:35,0.4696,0.139,0.0,0.861
871,BBC,"Half of all people who drown never intended to be in the water.

Knowing this could save a life 👇 https://t.co/94IezeCREn",2018-06-28 16:00:25,-0.128,0.115,0.133,0.753
872,BBC,"RT @BBC6Music: If you could pick just one Erykah Badu (@fatbellybella) tune, which would you choose?

Here's @JanelleMonae on one - maybe t…",2018-06-28 15:52:28,0.0,0.0,0.0,1.0
873,BBC,"RT @BBCR1: TONIGHT Elton John (@eltonofficial) picks the Party Playlist for @AnnieMac - you don't want to miss this! Expect Aretha, Rihanna…",2018-06-28 15:22:37,0.4963,0.188,0.052,0.761
874,BBC,"Narcissists might be irritating attention seekers - but they are also *annoyingly* likely to be successful, accordi… https://t.co/yguYXaIv0d",2018-06-28 13:00:23,0.6369,0.234,0.09,0.676
875,BBC,😲 Raghda Ezzeldin can hold her breath under water for more than five minutes! https://t.co/x8hOifrjWI,2018-06-28 12:02:08,0.4389,0.162,0.0,0.838
876,BBC,"RT @BBCNews: Prince William is expected to visit his great-grandmother's grave in Jerusalem.

She was Princess Alice of Greece, who helped…",2018-06-28 11:47:05,-0.3818,0.0,0.115,0.885
877,BBC,🦔 A hedgehog which it is thought could be the world's fattest has been placed on a strict diet and exercise regime.… https://t.co/351IQDFz3F,2018-06-28 11:16:03,0.0,0.0,0.0,1.0
878,BBC,"Plastic. It’s durable, dependable and virtually indestructible.

#PlasticsAction https://t.co/4wNNoNfvPt",2018-06-28 10:12:00,0.1531,0.167,0.0,0.833
879,BBC,Minimalism is not just about having few possessions. https://t.co/0rRvrVm6Sz,2018-06-28 08:01:07,0.0,0.0,0.0,1.0
880,BBC,"What would happen if we knew when and how we were going to die?
👉 https://t.co/S0q9fwOYBs https://t.co/tLLJOAjuZX",2018-06-28 07:25:04,-0.5994,0.0,0.17,0.83
881,BBC,"How do you convince millions of people living off-grid in India to embrace solar power?
#BBCTakingTheTemperature https://t.co/VmIq95ebZb",2018-06-28 07:01:02,0.5106,0.223,0.0,0.777
882,BBC,"A raw and unfiltered insight into the bloodiest conflict since the Second World War.

Storyville: This is Congo | 1… https://t.co/8biUiR6fAI",2018-06-27 20:01:05,-0.7351,0.0,0.267,0.733
883,BBC,"😂  @Cher's ""criminal"" past is 😳...
#TheGNShow https://t.co/O3bSFbOaO9",2018-06-27 19:02:01,0.4404,0.242,0.121,0.637
884,BBC,🎧 Can you believe DJ Switch only started DJ-ing a year ago? https://t.co/b5CY3vEX7Q,2018-06-27 18:00:25,0.0,0.0,0.0,1.0
